,cand_id,country,endMonth,endYear,name,startMonth,startYear
0,2369.0,,Present,Present,b'Karel de Grote-Hogeschool',,
1,2369.0,,Present,1999,b'Karel de Grote-Hogeschool',,1996.0
0,2370.0,,Present,Present,b'University of Antwerp',,
1,2370.0,,Present,1988,b'Koninklijk Atheneum Merksem',,1982.0
2,2370.0,,Present,1993,b'Universiteit Antwerpen',,1988.0
0,2371.0,,Present,Present,b'Ghent University',,
1,2371.0,,Present,2006,b'Ghent University',,2001.0
0,2372.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2372.0,,Present,2010,b'Inter-University Program: UCL - ULB - ULg',,2009.0
2,2372.0,,Present,Present,"b'Browns English Language School, Australia'",,2011.0
3,2372.0,,Present,2009,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2007.0
0,2373.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2373.0,,Present,1990,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1987.0
2,2373.0,,Present,1987,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1982.0
0,2374.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2374.0,,Present,1987,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1986.0
2,2374.0,,Present,1987,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1985.0
3,2374.0,,Present,1979,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1973.0
0,2375.0,,Present,2004,b'Biju Patnaik Technical University (BPUT)',,2000.0
1,2375.0,,Present,2006,"b'School of pharmaceutical sciences, Rajiv Gandhi University of technology'",,2004.0
0,2376.0,,Present,Present,b'Hogeschool Gent',,
1,2376.0,,Present,2008,b'Hogeschool Gent',,2004.0
2,2376.0,,Present,2004,b'Virgo Sapiens',,1998.0
3,2376.0,,Present,2020,b'Vrije Universiteit Brussel',,2014.0
0,2377.0,,Present,Present,b'Anna University',,
1,2377.0,,Present,2009,b'Anna University',,2005.0
0,2378.0,,Present,2007,b'SAP Belgium',,2007.0
1,2378.0,,Present,2007,b'Smart Solutions',,2007.0
2,2378.0,,Present,2007,b'SAP Belgium',,2007.0
0,2379.0,,Present,2005,b'Nestl\xc3\x83\xc2\xa9 France',,2004.0
1,2379.0,,Present,2006,b'SAP France',,2006.0
2,2379.0,,Present,1977,"b""Institut d'Enseignement Sup\xc3\x83\xc2\xa9rieur de Namur""",,1975.0
0,2380.0,,Present,2006,b'Haute Ecole Libre de Bruxelles- HELB Ilya Prigogine',,2004.0
0,2381.0,,Present,Present,b'Hogeschool Gent',,
1,2381.0,,Present,2011,b'Hogeschool Gent',,2009.0
0,2382.0,,Present,Present,b'KU Leuven',,
1,2382.0,,Present,Present,b'SAP',,
2,2382.0,,Present,Present,b'vizo',,
3,2382.0,,Present,1998,b'KU Leuven',,1994.0
0,2383.0,,Present,Present,b'KU Leuven',,
1,2383.0,,Present,2008,b'KU Leuven',,2007.0
2,2383.0,,Present,2006,b'KU Leuven',,2002.0
0,2384.0,,Present,Present,b'Erasmushogeschool Brussel',,
1,2384.0,,Present,1994,b'Erasmushogeschool Brussel',,1990.0
0,2385.0,,Present,Present,b'Ghent University',,
1,2385.0,,Present,2009,b'Universiteit Gent',,2004.0
0,2386.0,,Present,Present,b'Ghent University',,
1,2386.0,,Present,Present,b'Ghent University',,
2,2386.0,,Present,Present,b'Ghent University',,
0,2388.0,,Present,1999,b'INRACI',,1996.0
0,2389.0,,Present,Present,b'Ghent University',,
1,2389.0,,Present,2008,b'Ghent University',,2005.0
2,2389.0,,Present,2010,b'Ghent University',,2008.0
0,2390.0,,Present,Present,b'Katholieke Hogeschool Kempen',,
1,2390.0,,Present,Present,b'UHasselt',,
2,2390.0,,Present,1993,b'Universiteit Hasselt',,1991.0
3,2390.0,,Present,1979,b'Katholieke Hogeschool Kempen',,1976.0
0,2391.0,,Present,Present,b'VLEKHO Business School Brussel',,
1,2391.0,,Present,2006,b'VLEKHO Business School Brussel',,2002.0
0,2392.0,,Present,Present,b'TIHF Brugge',,
0,2393.0,,Present,Present,b'University of Antwerp',,
1,2393.0,,Present,2010,b'Universiteit Antwerpen',,2007.0
2,2393.0,,Present,2011,b'Universiteit Antwerpen',,2010.0
0,2394.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2394.0,,Present,1997,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1991.0
0,2395.0,,Present,Present,b'Ghent University',,
1,2395.0,,Present,2004,b'Don Bosco college Zwijnaarde',,1998.0
2,2395.0,,Present,2009,b'Ghent University',,2004.0
0,2396.0,,Present,Present,b'LUCA School of Arts',,
1,2396.0,,Present,1999,b'Virgo Sapiens',,1993.0
2,2396.0,,Present,2003,b'Hogeschool voor Wetenschap & Kunst',,1999.0
0,2397.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2397.0,,Present,1986,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1980.0
0,2398.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2398.0,,Present,2012,b'Aveta Business Institue',,2012.0
2,2398.0,,Present,2005,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2003.0
3,2398.0,,Present,2004,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2003.0
0,2399.0,,Present,Present,b'KU Leuven',,
1,2399.0,,Present,1989,b'KULeuven',,1986.0
2,2399.0,,Present,1992,b'LUC University Limburg',,1990.0
0,2400.0,,Present,Present,b'KU Leuven',,
1,2400.0,,Present,Present,b'Central South University',,
2,2400.0,,Present,2003,b'KU Leuven',,2002.0
3,2400.0,,Present,2014,b'KU Leuven',,2009.0
4,2400.0,,Present,1998,b'Central South University',,1994.0
0,2401.0,,Present,Present,b'KU Leuven',,
1,2401.0,,Present,Present,b'Ghent University',,
2,2401.0,,Present,2001,b'KU Leuven',,2000.0
3,2401.0,,Present,2000,b'Ghent University',,1995.0
0,2402.0,,Present,Present,b'Artesis Hogeschool Antwerpen',,
1,2402.0,,Present,2012,b'Artesis Hogeschool Antwerpen',,2009.0
0,2404.0,,Present,Present,b'Tampere University of Technology',,
1,2404.0,,Present,Present,b'Northeastern University',,
2,2404.0,,Present,Present,b'Satakunta University of Applied Sciences',,
3,2404.0,,Present,Present,b'Tampere University of Technology',,
4,2404.0,,Present,Present,b'Northeastern University',,
0,2405.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2405.0,,Present,1995,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1989.0
2,2405.0,,Present,2008,b'CIFOP',,2008.0
3,2405.0,,Present,2017,b'Universit\xc3\x83\xc2\xa9 Ouverte de la F\xc3\x83\xc2\xa9d\xc3\x83\xc2\xa9ration Wallonie-Bruxelles',,2016.0
0,2406.0,,Present,Present,b'KU Leuven',,
1,2406.0,,Present,2006,b'KU Leuven',,2005.0
2,2406.0,,Present,2005,b'KU Leuven',,2001.0
3,2406.0,,Present,2007,b'KU Leuven',,2006.0
0,2409.0,,Present,1999,b'Universit\xc3\x83\xc2\xa9 Libre de Bruxelles',,1995.0
1,2409.0,,Present,2006,b'IMD (International Institute for Management Development) - Business Programs',,2006.0
2,2409.0,,Present,1995,b'Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',,1990.0
0,2410.0,,Present,Present,b'KU Leuven',,
1,2410.0,,Present,Present,b'Vlerick Business School',,
2,2410.0,,Present,1991,b'Sint-Alloysiuscollege',,1979.0
3,2410.0,,Present,2011,b'Vlerick Leuven-Gent Management School',,2010.0
4,2410.0,,Present,1997,b'Katholieke Universiteit Leuven',,1991.0
0,2412.0,,Present,Present,b'Katholieke Hogeschool Brugge-Oostende',,
1,2412.0,,Present,Present,b'Vlerick Business School',,
2,2412.0,,Present,2010,b'Vlerick Business School',,2009.0
0,2413.0,,Present,Present,b'Universidad de Sevilla',,
1,2413.0,,Present,Present,b'Erasmushogeschool Brussel',,
2,2413.0,,Present,2000,b'Erasmushogeschool Brussel',,1994.0
3,2413.0,,Present,1998,b'Universidad de Sevilla',,1997.0
4,2413.0,,Present,1994,b'Virgo Sapiens',,1988.0
0,2414.0,,Present,Present,b'KU Leuven',,
1,2414.0,,Present,Present,b'Vlerick Business School',,
2,2414.0,,Present,1994,b'KU Leuven',,1988.0
3,2414.0,,Present,2007,b'Vlerick Business School',,2006.0
0,2415.0,,Present,Present,b'Tongji University',,
1,2415.0,,Present,Present,b'Tongji University',,
2,2415.0,,Present,Present,b'Tongji University',,
0,2416.0,,Present,Present,b'Katholieke Hogeschool Kempen',,
1,2416.0,,Present,2008,b'Katholieke Hogeschool Kempen',,2005.0
0,2417.0,,Present,Present,b'KU Leuven',,
1,2417.0,,Present,Present,b'University College Dublin',,
2,2417.0,,Present,1996,b'University College Dublin',,1993.0
3,2417.0,,Present,2012,b'Katholieke Universiteit Leuven',,2011.0
4,2417.0,,Present,1997,b'University College Dublin',,1996.0
0,2418.0,,Present,1994,b'Katholieke Industri\xc3\x83\xc2\xable Hogeschool der Kempen',,1990.0
0,2420.0,,Present,Present,b'Eastern Michigan University',,
1,2420.0,,Present,Present,b'The University of Chicago Booth School of Business',,
2,2420.0,,Present,Present,b'University of Minnesota-Twin Cities',,
3,2420.0,,Present,1997,b'Eastern Michigan University',,1993.0
4,2420.0,,Present,2003,b'University of Chicago-Graduate School of Business',,2001.0
5,2420.0,,Present,1993,b'University of Minnesota-Twin Cities',,1987.0
0,2422.0,,Present,Present,b'KU Leuven',,
1,2422.0,,Present,Present,b'KULeuven',,
0,2423.0,,Present,Present,b'University of Antwerp',,
1,2423.0,,Present,1994,b'Universiteit Antwerpen',,1990.0
2,2423.0,,Present,1990,b'Sint-Jan Berchmans College',,1984.0
0,2424.0,,Present,Present,b'Ghent University',,
1,2424.0,,Present,1986,b'Ghent University',,1981.0
0,2425.0,,Present,Present,b'UMONS',,
1,2425.0,,Present,Present,b'Vlerick Business School',,
2,2425.0,,Present,1993,b'AIESEC Nigeria',,1993.0
3,2425.0,,Present,2009,b'Vlerick Business School',,2008.0
4,2425.0,,Present,1993,b'UMONS',,1992.0
0,2429.0,,Present,Present,b'University of Li\xc3\x83\xc2\xa8ge',,
1,2429.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',,
2,2429.0,,Present,1980,b'IPES HUY II',,1978.0
3,2429.0,,Present,1994,b'University of Li\xc3\x83\xc2\xa8ge',,1985.0
0,2431.0,,Present,1987,b'RUG (University of Ghent - Belgium)',,1982.0
1,2431.0,,Present,1997,b'RUG',,1995.0
2,2431.0,,Present,1988,b'RUG',,1987.0
0,2450.0,,Present,Present,b'Gemeentelijke Basisschool',,
1,2450.0,,Present,2004,b'KATHO HIVB Roeselare',,2000.0
0,2451.0,,Present,1997,b'KATHO Kortrijk - Information Technology',,1996.0
1,2451.0,,Present,2001,b'EDS | IBM | Sun Microsystems',,2000.0
2,2451.0,,Present,1995,b'KVH Antwerpen | KATHO Kortrijk',,1990.0
0,2452.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',,
1,2452.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Paris Diderot',,
2,2452.0,,Present,2004,b'Universit\xc3\x83\xc2\xa9 Paris Diderot',,2000.0
3,2452.0,,Present,2005,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',,2004.0
0,2454.0,,Present,Present,b'Karel de Grote-Hogeschool',,
1,2454.0,,Present,1999,"b""Karel de Grote' Hogeschool Antwerpen""",,1993.0
2,2454.0,,Present,Present,b'ISA',,
0,2455.0,,Present,Present,b'Hogeschool PXL',,
1,2455.0,,Present,Present,b'Europese Hogeschool Brussel',,
0,2456.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2456.0,,Present,Present,"b""Jami'at Muhammad Al-Awwal Oujda""",,
2,2456.0,,Present,2000,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1997.0
3,2456.0,,Present,1996,"b""Jami'at Muhammad Al-Awwal Oujda""",,1992.0
0,2457.0,,Present,Present,b'Institut agronomique et v\xc3\x83\xc2\xa9t\xc3\x83\xc2\xa9rinaire Hassan II',,
1,2457.0,,Present,2006,"b'Faculty of pharmacy, Paris XI'",,
2,2457.0,,Present,2008,"b'Faculty of pharmacy, Angers'",,
3,2457.0,,Present,2004,b'Institut agronomique et v\xc3\x83\xc2\xa9t\xc3\x83\xc2\xa9rinaire Hassan II',,1998.0
0,2458.0,,Present,Present,b'Katholieke Hogeschool Kempen',,
1,2458.0,,Present,1989,b'Vorminsinstituut der Kempen (VIK)',,1988.0
2,2458.0,,Present,1975,b'Katholieke Hogeschool Kempen',,1971.0
3,2458.0,,Present,2008,b'Training Health Care Regulations & Industry Standards',,1986.0
0,2459.0,,Present,Present,b'Nottingham Trent University',,
1,2459.0,,Present,Present,b'Sheffield Hallam University',,
2,2459.0,,Present,1980,b'Nottingham Trent University',,1978.0
3,2459.0,,Present,1989,b'British Computer Society',,1989.0
4,2459.0,,Present,1973,b'Sheffield Hallam University',,1969.0
0,2460.0,,Present,Present,b'University of Lille 1 Sciences and Technology',,
1,2460.0,,Present,2013,b'ECA',,2013.0
2,2460.0,,Present,1981,b'Universit\xc3\x83\xc2\xa9 des Sciences et Technologies de Lille (Lille I)',,1977.0
0,2461.0,,Present,Present,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',,
1,2461.0,,Present,Present,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',,
2,2461.0,,Present,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',,2004.0
3,2461.0,,Present,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',,2004.0
4,2461.0,,Present,Present,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',,
5,2461.0,,Present,Present,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',,
6,2461.0,,Present,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',,2004.0
7,2461.0,,Present,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',,2004.0
0,2462.0,,Present,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",,1979.0
0,2463.0,,Present,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",,1979.0
0,2464.0,,Present,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",,1979.0
0,2466.0,,Present,Present,b'Hogeschool PXL',,
1,2466.0,,Present,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",,
2,2466.0,,Present,2005,b'Syntra Limburg - Hasselt',,2005.0
0,2467.0,,Present,1999,b'RSI Eupen',,1995.0
0,2469.0,,Present,Present,b'UMONS',,
1,2469.0,,Present,2011,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',,2004.0
2,2469.0,,Present,2004,b'Ath\xc3\x83\xc2\xa9n\xc3\x83\xc2\xa9e Royal Jules Bara - Tournai',,1998.0
0,2472.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Lyon',,
1,2472.0,,Present,1994,b'Universit\xc3\x83\xc2\xa9 catholique de Lyon',,1992.0
0,2474.0,,Present,Present,b'University of Lille 1 Sciences and Technology',,
1,2474.0,,Present,2013,b'ECA',,2013.0
2,2474.0,,Present,1981,b'Universit\xc3\x83\xc2\xa9 des Sciences et Technologies de Lille (Lille I)',,1977.0
0,2475.0,,Present,Present,b'Hogeschool Gent',,
1,2475.0,,Present,1988,b'Hogeschool Gent',,1984.0
2,2475.0,,Present,1984,b'GITO',,1981.0
0,2476.0,,Present,Present,b'HRITON',,
0,2477.0,,Present,Present,b'Hoger Rijks Instituut voor Technisch Onderwijs',,
0,2481.0,,Present,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",,
1,2481.0,,Present,1995,b'T.S.M.',,1993.0
0,2485.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,2485.0,,Present,1993,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1986.0
2,2485.0,,Present,1996,b'Institut Bruxellois Francophone de Formation Professionelle',,1995.0
3,2485.0,,Present,1994,b'Engineering School of Belgian Army',,1993.0
0,2487.0,,Present,Present,b'University of Limerick',,
1,2487.0,,Present,1994,b'University of Limerick',,1989.0
0,2489.0,,Present,Present,b'KU Leuven',,
1,2489.0,,Present,Present,b'Groep T - Internationale Hogeschool Leuven',,
2,2489.0,,Present,2008,b'KU Leuven',,2004.0
0,2490.0,,Present,Present,b'Katholieke Hogeschool Kempen',,
1,2490.0,,Present,2003,b'Katholieke Hogeschool Kempen',,2001.0
2,2490.0,,Present,2001,b'Katholieke Hogeschool Kempen',,1998.0
0,2491.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Poitiers',,
1,2491.0,,Present,2009,b'Universit\xc3\x83\xc2\xa9 de Poitiers',,2007.0
0,2492.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',,
1,2492.0,,Present,Present,b'Ghent University',,
2,2492.0,,Present,1998,b'Ghent University',,1993.0
3,2492.0,,Present,1993,b'Regina Caelilyceum',,1987.0
4,2492.0,,Present,1999,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',,1998.0
0,2495.0,,Present,2005,b'HIK Geel',,2002.0
0,2497.0,,Present,Present,b'Hogeschool PXL',,
1,2497.0,,Present,2006,b'Improve Quality Services',,2006.0
2,2497.0,,Present,2003,b'Hogeschool PXL',,1999.0
0,2498.0,,Present,Present,b'KU Leuven',,
1,2498.0,,Present,Present,b'Universitat Jaume I',,
2,2498.0,,Present,2009,b'Universitat Jaume I',,2008.0
3,2498.0,,Present,2013,b'Katholieke Universiteit Leuven',,2013.0
4,2498.0,,Present,2012,b'Katholieke Universiteit Leuven',,2009.0
0,2499.0,,Present,Present,b'Vlerick Business School',,
1,2499.0,,Present,1988,b'IHRH',,1984.0
2,2499.0,,Present,2014,b'Vlerick Business School',,2013.0
0,2501.0,,Present,Present,b'LUCA School of Arts',,
1,2501.0,,Present,Present,b'KU Leuven',,
2,2501.0,,Present,2000,b'KU Leuven',,1999.0
3,2501.0,,Present,1999,b'Hogeschool voor Wetenschap & Kunst',,1995.0
0,3077.0,,Present,2004,b'CEGEP Vieux-Montreal Design Graphic',,2001.0
1,3077.0,,Present,2001,b'Cegep Saint-Laurent',,1999.0
0,3078.0,,Present,2001,b'College Maisonneuve',,1997.0
1,3078.0,,Present,2007,b'Campus Ubisoft',,2006.0
0,3084.0,,Present,Present,b'Vancouver Film School',,
1,3084.0,,Present,Present,b'The University of British Columbia',,
2,3084.0,,Present,Present,b'Tokyo University of Foreign Studies',,
3,3084.0,,Present,2007,b'Tokyo University of Foreign Studies',,2006.0
4,3084.0,,Present,2009,b'Vancouver Film School',,2008.0
5,3084.0,,Present,2008,b'The University of British Columbia',,2006.0
6,3084.0,,Present,Present,b'Vancouver Film School',,
7,3084.0,,Present,Present,b'The University of British Columbia',,
8,3084.0,,Present,Present,b'Tokyo University of Foreign Studies',,
9,3084.0,,Present,2008,b'The University of British Columbia',,2006.0
10,3084.0,,Present,2007,b'Tokyo University of Foreign Studies',,2006.0
11,3084.0,,Present,2009,b'Vancouver Film School',,2008.0
0,3090.0,,Present,Present,b'University of Mumbai',,
1,3090.0,,Present,2002,b'University of Mumbai',,2000.0
0,3091.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec en Abitibi-T\xc3\x83\xc2\xa9miscamingue',,
1,3091.0,,Present,2008,b'The National Institute of Digital Entertainment',,2008.0
2,3091.0,,Present,2008,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec en Abitibi-T\xc3\x83\xc2\xa9miscamingue',,2005.0
3,3091.0,,Present,2005,"b""C\xc3\x83\xc2\xa9gep de l'Abitibi-T\xc3\x83\xc2\xa9miscamingue""",,2002.0
0,3093.0,,Present,2006,b'Art Institute of Burnaby',,2004.0
1,3093.0,,Present,2005,b'The Art Institute of Burnaby',,2004.0
0,3095.0,,Present,Present,b'Langara College',,
1,3095.0,,Present,Present,b'British Columbia Institute of Technology',,
2,3095.0,,Present,2005,b'Langara College',,2003.0
3,3095.0,,Present,Present,b'British Columbia Institute of Technology / BCIT',,2012.0
4,3095.0,,Present,2007,b'British Columbia Institute of Technology',,2006.0
0,3096.0,,Present,2009,b'ENDI',,2009.0
1,3096.0,,Present,2006,b'Cegep de Trois-Rivieres',,2004.0
2,3096.0,,Present,2008,b'College Ellis',,2007.0
0,3098.0,,Present,Present,b'University of Waterloo',,
1,3098.0,,Present,2001,b'University of Waterloo',,1996.0
2,3098.0,,Present,2012,b'Max the Mutt Animation College',,2012.0
0,3103.0,,Present,Present,b'Seneca College',,
1,3103.0,,Present,Present,b'Sheridan College',,
2,3103.0,,Present,2007,b'Sheridan College',,2006.0
3,3103.0,,Present,2008,b'Seneca College of Applied Arts and Technology',,2007.0
4,3103.0,,Present,Present,b'Seneca College',,
5,3103.0,,Present,Present,b'Sheridan College',,
6,3103.0,,Present,2007,b'Sheridan College',,2006.0
7,3103.0,,Present,2008,b'Seneca College of Applied Arts and Technology',,2007.0
0,3104.0,,Present,Present,b'Simon Fraser University',,
1,3104.0,,Present,2005,b'Simon Fraser University',,2000.0
2,3104.0,,Present,2000,b'Burnaby North Secondary',,1995.0
3,3104.0,,Present,2007,b'Simon Fraser University',,2005.0
0,3107.0,,Present,Present,b'Vancouver Film School',,
1,3107.0,,Present,Present,"b""\xc3\x83\xc2\x89cole des arts num\xc3\x83\xc2\xa9riques, de l'animation et du design (NAD)""",,
2,3107.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Chicoutimi',,
3,3107.0,,Present,2017,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Chicoutimi',,2014.0
4,3107.0,,Present,1995,"b""\xc3\x83\xc2\x89cole des arts num\xc3\x83\xc2\xa9riques, de l'animation et du design (NAD)""",,1994.0
5,3107.0,,Present,1999,b'Vancouver Film School',,1999.0
